r_1,r_2,a_0,a_1,a_2,logReturn
1.42213572402000e-02,6.49487834595000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.69678252369855e-03
9.18963864364000e-03,8.57079104797000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.18656188460625e-04
3.77199647337000e-03,-1.54763981868000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.90654876953035e-02
1.25968617202000e-02,-6.60039120735000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.90153105098668e-02
3.26409836168000e-03,-4.81644382728000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.04806942234312e-03
-7.11559829896000e-03,9.10383002973000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.63524030662425e-02
-2.34393693813000e-02,-1.57532214780000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.71583857386694e-03
6.65532952493000e-03,-1.46099737867000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.10423519626723e-02
-4.32054615704000e-03,-6.36527164000000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.69082170369344e-03
2.24947264979000e-02,2.40360302833000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.54249281600805e-03
-8.20959971419000e-03,-2.90642888216000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.06402069258694e-02
-1.23465061493000e-02,-1.00166777972000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.33254662506887e-03
-5.71087922104000e-03,3.16707971335000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.91760282411250e-03
-5.72432510852000e-03,-7.66106156523000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.93486340067931e-03
-4.02565720129000e-03,3.08877569846000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.13986115434218e-03
3.00455832397000e-02,1.38653925875000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.60506864352393e-02
5.09997683968000e-03,7.90267140544000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.80662946811383e-03
1.30025580541000e-02,2.71415383489000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.42398879602421e-02
3.00182183709000e-03,-2.35294874996000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.34048477848954e-03
1.13204297879000e-02,1.66896496801000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.38368595755113e-03
2.81768366676000e-02,5.23185079804000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.26857082698341e-02
-2.37799168073000e-02,-3.14675036014000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.65818787377831e-03
2.64081834717000e-04,6.05658659783000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-5.80934638711100e-03
1.34270518222000e-02,1.12018432542000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.22273645804196e-03
-3.13607615153000e-03,-9.84326832842000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.68479903773300e-03
1.64845887533000e-02,4.32691796824000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.20843599005397e-02
1.38179731617000e-02,1.66138740460000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.79981671573161e-03
-5.98015598733000e-03,1.30205499012000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.91835389772061e-02
-9.31352246009000e-03,-6.62008852437000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.69706775533839e-03
-1.12857311390000e-02,-2.33810899455000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.20227944957522e-02
2.16506436169000e-03,-1.07264732496000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.23248158416903e-03
-1.10489894072000e-02,8.26400178784000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.95019235310298e-02
3.26683487105000e-03,9.83863648056000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.59349097540439e-03
-2.06964362351000e-02,-2.64711898445000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.75814363477114e-03
9.87283697599000e-03,1.03094835270000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.36551248645980e-04
2.48360582995000e-05,-1.08031958179000e-02,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.08870816622007e-02
-1.03451293392000e-02,1.71239129106000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.78533708340406e-02
1.85962399059000e-03,9.64808365530000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.81894812528994e-03
-7.04541803127000e-03,-5.47898971101000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.56520275109609e-03
1.37366159225000e-02,-1.17068623352000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-1.50195327517939e-02
1.07513155726000e-03,-4.59415161658000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-5.68541455750547e-03
1.24676928460000e-02,9.35732282689000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.10554282526459e-03
-1.01474475081000e-02,-9.21913992376000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.28738728669295e-04
-4.83669413438000e-03,-8.80835935612000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.96379898059528e-03
-1.53805321387000e-02,-1.34655591744000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.91680886920691e-03
1.75213870073000e-02,-3.58662595838000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.08883249344035e-02
-9.54442421995000e-03,-2.26372901025000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.30078951837340e-02
-8.54202995812000e-03,6.99631431344000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.56603296264663e-02
2.74626311370000e-03,1.10610270515000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.34952440496149e-03
-5.01995314096000e-05,-7.37624897146000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,7.29934428936985e-03
-1.21740517666000e-02,-1.05215475934000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.65387106429088e-03
1.21573644901000e-03,-2.15558735791000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.25162069398718e-02
3.26684396400000e-03,2.49314474643000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.19027265319771e-02
4.91096714737000e-03,-1.51001116862000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.98134888387321e-02
-6.20102493476000e-04,2.27704860068000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.36684903953564e-02
-1.00596795876000e-02,1.26451803603000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.13888045604328e-02
1.04956397466000e-02,-1.85006942903000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.85838941992106e-02
3.94288768492000e-04,-7.95510218517000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.31472760061771e-03
-8.27315888048000e-03,1.61852729361000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.47625076449684e-02
2.70649216963000e-02,2.77735472842000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-7.08876781687123e-04
-9.22170075188000e-03,7.79637528373000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.71645476465767e-02
-4.50350416015000e-03,-2.19236807921000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.31381087794028e-03
1.54412380137000e-02,9.10601587364000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.31523897440014e-03
6.89562998556000e-03,1.56845566430000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.82777707649949e-03
1.32813196389000e-02,1.77351263444000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.46375445046254e-03
-8.59109988678000e-03,-1.04607664783000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.86792094045669e-03
3.27274919138000e-03,-5.39057177884000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.80455984442770e-03
-1.32695933418000e-02,1.45343694343000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.81978104705313e-02
-4.96021769811000e-03,-1.05264096361000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.55075793756328e-03
1.88494497955000e-02,1.02515517773000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.56114659942269e-03
9.81391621102000e-03,2.37677463623000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.40521000713954e-02
5.69688184414000e-03,1.58925414457000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.02479913472333e-02
-2.25263009647000e-02,-2.59094619745000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.37745099556498e-03
1.13488006202000e-02,-5.72117688545000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.69259224727771e-02
2.11545644761000e-02,1.28093241033000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.31061137915548e-03
-2.11306652626000e-03,9.31620803106000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.14950906833927e-02
1.18266805196000e-03,2.10773824440000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.25498333931493e-04
-4.70849981890000e-03,-2.97271739754000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.73729063720951e-03
-1.73142456475000e-03,-4.26348218904000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.52885736740185e-03
9.64728529611000e-03,9.01949998345000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.27588337894815e-04
-7.18892226866000e-03,2.15135225745000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.91224156604752e-02
-1.70720434860000e-03,-3.05858773343000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.84695422090007e-02
1.20497809253000e-02,9.16824843915000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.87738882956116e-03
-8.32698556847000e-03,-2.60378504617000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.75558550880432e-02
-2.73862919205000e-03,3.60963626075000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.36850137740419e-03
1.77866394232000e-02,1.67423141436000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.04378035131042e-03
-4.77764996034000e-03,1.65719444433000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.45563726312887e-03
-3.54815659127000e-03,-7.98692698187000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.42894810449880e-03
1.16936214472000e-02,8.32531347080000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.36264793337226e-03
-1.62582683173000e-02,-2.52638261859000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.96524965025563e-03
8.11342929900000e-03,-3.99078158650000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.20315407469940e-02
-9.01999563173000e-03,-1.36358057654000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.60518995003601e-03
-1.32486594079000e-03,1.11446043347000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.25478665080362e-02
-1.11699224119000e-02,4.09922447178000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.53869207156078e-02
-1.18213727068000e-02,-8.47170789612000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.35528749744044e-03
9.02786193453000e-03,2.73882759815000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.85310584105774e-02
2.14883841222000e-02,2.18111110248000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.22778990133877e-04
-2.49544936703000e-03,2.05715757288000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.56300161546421e-03
2.48794297624000e-03,-1.09778919249000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.57931875774743e-03
6.02544115973000e-03,4.53265443636000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.49167362487739e-03
6.96518632568000e-03,-5.55858932595000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.24460018479231e-02
-6.28917137093000e-03,-1.44775373474000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,8.15502319936778e-03
1.09095867610000e-02,7.99227464686000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.91306501722082e-03
3.87705898219000e-03,1.91907076969000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.54321136091584e-02
-2.81771139422000e-03,-2.59552969634000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.28739701737057e-02
-7.51322139787000e-03,-2.19570471721000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.43405074093623e-02
3.21595333844000e-03,-8.61142447553000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.17579810330173e-02
3.89968878374000e-03,5.15717338013000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.25827589357729e-03
-4.21196221969000e-03,-2.03336616491000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.18097264754942e-03
-1.07148548148000e-02,-6.04208337735000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.68372296320575e-03
1.03233730820000e-02,1.04592007545000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.35836897913673e-04
-1.78008446264000e-02,-2.79487756879000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.00967865255373e-02
5.86298274711000e-04,2.58948830878000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.56343553243069e-02
1.36975859597000e-02,1.07349334788000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.95827247486354e-03
-1.51900396545000e-02,-1.18110207819000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.38474064983548e-03
3.69862556645000e-03,8.24257639196000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,4.53365824848907e-03
-1.37033294731000e-02,-1.14902987356000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.21548310880600e-03
1.37293230644000e-02,-1.95984428894000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.55673647034713e-02
-1.67453022118000e-03,1.86457471175000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.05295743436238e-02
4.93757320285000e-03,-4.82764607864000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.71784767410742e-03
-1.19800864445000e-03,-2.00482031762000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.86747311974595e-02
8.93437880583000e-03,-1.19132212110000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.01277367974354e-03
5.07133094263000e-03,-1.26039353627000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.31176332616543e-03
-9.75572736302000e-03,-2.20742592927000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.22432762115764e-02
-1.57751781607000e-03,-2.72701584260000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.14883785953226e-03
1.28029334379000e-02,1.32353059827000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-4.32466044760927e-04
-5.16789720983000e-03,2.91510122266000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.11584297229532e-03
-1.64501345473000e-02,2.02479946629000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.86477271440296e-02
1.64210667241000e-02,1.42780200350000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,2.14075364003384e-03
6.19309960587000e-03,-3.15775512855000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,9.30740613662521e-03
1.66360749578000e-03,-1.04246648887000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.20157927376993e-02
-1.34846086368000e-02,-2.43522021779000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.08089656268425e-02
2.33192082104000e-03,-5.08139021733000e-04,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,-2.84410046494752e-03
1.80340640267000e-03,3.73274557269000e-03,1.00000000000000e+00,-1.00000000000000e+00,1.00000000000000e+00,1.92748038563645e-03
1.24910243174000e-04,-1.06338194562000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.07012663546480e-02
-2.14591553117000e-03,6.75165973387000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.93739506357784e-03
-2.22148031058000e-03,6.57633641455000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-8.83674601136752e-03
-1.39586940210000e-02,-1.14191736568000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-2.54275041572004e-03
5.28132550185000e-03,8.79181185265000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.51666256659347e-03
-1.04729470213000e-02,-1.65719223210000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,6.08045182782326e-03
1.62764904011000e-03,-1.56334896034000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.18591757122124e-03
1.78399528014000e-03,-1.57464534333000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.73785629123622e-02
-7.55543731664000e-03,1.06925762356000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.84165621517234e-02
1.96566404920000e-02,3.84987001954000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.56831445256819e-02
-7.29346276042000e-03,-6.25904958393000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.03494855103068e-03
4.08291272326000e-02,3.70951495807000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,3.72702366266546e-03
-3.33516618552000e-03,-2.38583381884000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-9.49783268044018e-04
9.09516963869000e-03,-3.49251233556000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25091157297794e-02
-1.27600818327000e-02,-2.53950869112000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,1.25558494589254e-02
-9.77619514324000e-03,-1.38948088304000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,4.11015541409398e-03
-1.12940727630000e-03,5.10031841056000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-6.24921139716637e-03
-7.03269038275000e-03,-4.01763010066000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.01961473327607e-03
-8.69526478395000e-03,-7.00592424361000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.69076908516308e-03
-1.16964180501000e-03,1.48713583800000e-02,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-1.61710496526561e-02
6.48446418432000e-03,4.70045552920000e-04,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,5.99640421042266e-03
-1.06396756139000e-02,-7.53757208630000e-03,1.00000000000000e+00,1.00000000000000e+00,-1.00000000000000e+00,-3.10692502451827e-03
